,0
520,-1.1471661174232354e-05
521,-1.1471661174232354e-05
522,-4.85858263372816e-05
523,7.861059287079068e-05
524,-3.189927114394188e-05
525,-0.0007277136643729666
526,6.408418638862735e-06
527,4.5214494139627814e-05
528,1.7830165674076245e-05
529,6.172772198806272e-05
530,2.5214793509918266e-06
531,2.5214793509918266e-06
532,-1.909941660514988e-06
533,2.590313136170566e-05
534,7.585398014141035e-06
535,-0.0004151263886557148
536,-1.5150472422673734e-05
537,-5.371914752837836e-06
538,1.059034849972114e-05
539,4.368620672454702e-06
540,-4.953153023972689e-06
541,2.7605104071680643e-06
542,-0.0004323164999559159
543,1.969599994003089e-06
544,0.0001000094405096889
545,4.2526607810426405e-05
546,5.689177770328107e-06
547,-0.0006441370720504395
548,7.930931127260576e-05
549,-1.6407354192604222e-05
550,-4.798439079126142e-06
551,6.878570056194895e-05
552,-1.3943266158428039e-05
553,-1.1391559918468722e-06
554,5.198030596830768e-05
555,-3.3589630364998127e-06
556,-2.392498033990255e-06
557,0.00017488780803745477
558,2.909218746442976e-06
559,-0.0003486331589886716
560,-9.000453912259847e-07
561,-1.4657296865837758e-05
562,-6.763027773116804e-06
563,-0.00031951336960190795
564,-0.0002610420778611701
565,-1.0809692305846697e-06
566,-0.00018422489403947882
567,4.206564775367526e-05
568,0.00019483711726147037
569,-8.019670909713136e-07
570,4.8021259641360705e-05
571,-5.583145025608593e-06
572,-1.244882490454744e-05
573,-4.9758311451426844e-05
574,1.1707271819288557e-05
575,1.1707271819288557e-05
576,-9.260564246268606e-07
577,4.50654278503522e-05
578,4.414955311464046e-06
579,4.414955311464046e-06
580,4.414955311464046e-06
581,-0.00015309986874754593
582,-3.86896224337965e-06
583,-0.0005099727583519962
584,-8.482540033137265e-06
585,4.044994099392286e-06
586,4.044994099392286e-06
587,4.044994099392286e-06
588,4.044994099392286e-06
